subdivision,year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,annual_rainfall_mm,ANNUAL_COMPUTED,monsoon_jjas_rainfall_mm,monsoon_intensity_ratio,baseline_normal_annual_rainfall_mm,baseline_normal_monsoon_rainfall_mm,baseline_monsoon_intensity_ratio
ARUNACHAL PRADESH,1920,14.0,196.3,605.6,364.7,173.6,840.6,535.4,896.5,376.7,103.3,0.0,0.0,4106.7,4106.7,2649.2,0.6451,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1921,78.9,54.3,180.3,358.0,598.0,1233.2,1433.0,885.9,603.4,246.3,4.6,15.5,5691.4,5691.4,4155.5,0.7301,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1922,50.7,59.4,170.4,299.5,350.5,1109.3,918.7,488.3,207.6,483.5,30.3,19.0,4187.2,4187.2,2723.9,0.6505,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1923,9.4,160.8,34.0,240.9,445.4,408.6,1278.5,251.3,617.3,50.1,8.4,2.8,3507.5,3507.5,2555.7,0.7286,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1924,85.7,45.1,74.1,162.4,515.7,1165.0,942.7,713.8,410.8,303.3,31.9,0.0,4450.5,4450.5,3232.3,0.7263,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1925,80.6,114.0,143.3,223.0,587.2,611.6,611.0,684.7,1222.0,153.2,5.1,4.1,4439.8,4439.8,3129.3,0.7048,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1926,38.1,40.8,179.1,249.7,248.1,675.2,978.7,445.6,286.9,311.5,18.6,49.3,3521.6,3521.6,2386.4,0.6776,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1927,48.3,208.5,88.1,384.0,164.0,1045.4,923.2,727.8,1108.9,537.2,17.8,0.0,5253.2,5253.200000000001,3805.3,0.7244,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1928,48.9,39.7,118.2,123.4,431.9,1168.3,993.6,981.2,706.1,633.5,25.6,2.3,5272.7,5272.700000000001,3849.2000000000003,0.73,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1929,144.8,59.2,124.3,492.3,615.8,853.0,614.4,670.0,384.3,188.0,64.5,109.5,4320.2,4320.1,2521.7000000000003,0.5837,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1930,64.4,84.3,202.5,565.4,148.9,720.9,376.2,1055.5,637.0,361.1,93.2,24.9,4334.1,4334.299999999999,2789.6,0.6436,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1931,61.3,189.7,231.6,502.7,277.7,1149.4,1399.9,337.7,480.7,157.4,37.8,46.2,4872.1,4872.099999999999,3367.7,0.6912,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1932,70.2,110.3,105.5,282.7,661.6,1065.2,521.2,907.8,682.9,152.2,231.4,59.9,4850.9,4850.899999999999,3177.1,0.655,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1933,56.0,59.4,101.6,267.9,435.3,782.1,743.2,685.2,376.1,217.9,40.6,8.1,3773.3,3773.3999999999996,2586.6,0.6855,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1934,84.9,88.3,128.3,595.1,454.5,1024.6,935.9,640.9,382.6,141.6,77.0,21.9,4575.7,4575.6,2984.0,0.6522,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1935,18.1,143.6,169.7,211.2,299.9,1147.1,489.9,968.8,631.6,21.8,44.4,27.4,4173.7,4173.499999999999,3237.4,0.7757,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1936,105.9,175.2,151.7,374.7,295.7,833.1,1132.8,668.4,584.3,216.5,122.8,127.6,4788.9,4788.700000000001,3218.6000000000004,0.6721,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1937,19.9,105.6,91.2,261.0,399.0,456.4,611.6,816.9,339.7,239.8,16.7,17.3,3375.1,3375.1,2224.6,0.6591,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1938,144.8,121.6,340.5,395.3,306.5,1511.3,1355.1,790.8,877.3,220.6,59.7,5.6,6129.0,6129.100000000001,4534.5,0.7398,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1939,13.6,140.5,112.7,388.1,314.6,1132.5,838.5,310.2,476.4,157.6,6.2,7.7,3898.7,3898.5999999999995,2757.6,0.7073,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1940,12.7,168.5,381.8,133.9,480.5,511.0,1067.9,340.5,791.4,154.6,12.4,44.3,4099.3,4099.5,2710.8,0.6613,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1941,37.4,101.7,157.9,245.4,652.4,518.1,935.9,729.2,687.0,89.7,19.6,45.9,4220.2,4220.2,2870.2,0.6801,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1942,15.8,164.9,277.8,272.4,618.9,1182.6,457.5,438.9,357.6,8.7,32.1,1.1,3828.2,3828.2999999999993,2436.6,0.6365,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1943,164.5,46.3,286.3,322.6,656.6,712.3,688.1,501.0,727.7,155.4,43.0,22.8,4326.7,4326.6,2629.1000000000004,0.6077,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1944,73.1,67.0,128.4,179.9,664.6,935.9,483.6,307.4,656.1,334.8,26.0,47.5,3904.3,3904.3,2383.0,0.6104,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1945,43.4,107.8,151.3,282.9,366.0,420.2,960.0,771.3,328.6,187.7,1.3,28.7,3649.3,3649.1999999999994,2480.1,0.6796,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1946,1.8,73.2,141.7,238.3,631.2,448.6,1212.2,478.7,540.4,215.9,25.4,3.8,4011.2,4011.2000000000003,2679.9,0.6681,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1947,37.8,68.5,158.6,460.2,494.4,650.2,1245.0,417.9,503.8,297.3,9.5,25.9,4369.1,4369.099999999999,2816.9,0.6447,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1948,35.6,119.5,136.1,441.1,1168.6,889.5,2362.8,603.3,350.4,150.1,52.7,21.4,6331.1,6331.099999999999,4206.0,0.6643,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1949,80.1,88.1,287.4,436.9,567.2,943.9,1002.0,672.6,482.0,224.9,39.6,50.1,4874.7,4874.8,3100.5,0.636,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1950,38.6,92.8,205.8,425.2,274.2,537.2,377.6,241.8,285.8,356.0,49.5,43.9,3354.2,2928.4000000000005,1442.4,0.4926,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1951,31.8,65.3,309.9,441.0,344.5,757.8,554.7,278.5,383.7,101.8,46.2,39.1,3354.2,3354.2999999999997,1974.7,0.5887,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1952,17.2,24.5,189.6,151.5,235.1,276.8,320.6,481.1,368.2,257.9,43.9,29.7,2396.1,2396.1,1446.7,0.6038,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1953,56.4,106.9,236.0,214.9,314.9,409.9,512.5,245.3,449.8,164.1,10.4,23.4,3354.2,2744.5000000000005,1617.5,0.5894,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1957,39.6,85.15,139.9,246.9,448.9,608.1,1219.4,542.6,505.8,146.6,17.1,40.6,3354.2,4040.6499999999996,2875.9,0.7117,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1958,98.4,67.5,32.9,138.5,698.6,511.2,457.7,1664.6,705.2,669.4,2.5,17.0,5063.5,5063.5,3338.7,0.6594,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1959,83.2,137.9,104.5,146.4,671.8,812.9,1137.7,333.2,508.8,247.0,12.1,0.0,4195.5,4195.5,2792.6,0.6656,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1960,8.0,26.8,53.2,137.1,210.7,653.9,1296.8,251.3,1034.8,13.0,13.4,10.4,3709.4,3709.4000000000005,3236.8,0.8726,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1961,50.0,204.2,289.6,181.0,492.3,595.5,738.3,547.9,256.2,260.5,57.1,3.9,3676.5,3676.4999999999995,2137.8999999999996,0.5815,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1962,37.2,87.1,45.1,250.3,601.9,1088.8,758.1,1405.9,222.4,255.6,25.6,15.9,3354.2,4793.9,3475.2000000000003,0.7249,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1963,14.6,35.2,168.6,262.6,346.4,755.4,817.4,1199.3,366.4,136.4,20.0,15.7,4138.0,4138.0,3138.5,0.7585,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1964,55.4,90.3,81.1,219.7,286.4,1432.8,1506.1,492.1,465.1,246.2,12.2,71.9,4959.3,4959.299999999999,3896.0999999999995,0.7856,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1965,37.4,120.7,103.7,254.4,306.9,404.7,315.8,351.3,172.9,51.5,72.6,4.9,2196.8,2196.7999999999997,1244.7,0.5666,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1966,22.4,91.5,98.4,180.2,177.9,473.2,432.7,411.6,197.6,78.9,39.0,6.3,2209.6,2209.7000000000003,1515.1,0.6857,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1967,13.3,45.5,147.9,96.6,164.0,253.1,434.5,220.8,212.8,58.5,10.0,11.5,1668.5,1668.5,1121.2,0.672,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1968,54.2,41.4,135.9,117.6,307.2,510.1,404.8,227.5,243.5,75.8,12.5,8.4,2139.0,2138.9,1385.9,0.6479,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1969,19.2,10.0,33.8,127.0,202.3,412.3,405.1,333.9,241.4,42.9,34.8,15.1,1877.7,1877.8,1392.7000000000003,0.7417,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1970,49.2,78.8,57.4,108.8,213.4,409.6,377.9,245.4,287.4,138.6,6.9,0.0,1973.4,1973.4,1320.3000000000002,0.669,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1971,56.0,67.8,47.1,121.8,222.4,446.0,385.5,288.2,239.6,235.1,67.8,7.3,2184.5,2184.6000000000004,1359.3,0.6222,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1972,39.2,114.2,108.3,231.5,299.5,314.4,438.3,270.7,334.5,83.3,25.9,21.5,2281.3,2281.3,1357.9,0.5952,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1973,136.4,147.1,82.3,215.3,256.5,571.1,284.8,271.3,258.3,110.2,88.9,35.4,2457.5,2457.6,1385.5,0.5638,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1974,130.9,95.4,127.8,272.6,248.3,466.7,648.9,446.8,461.2,121.1,14.0,30.3,3063.9,3064.0,2023.6,0.6604,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1975,17.3,76.9,101.7,165.1,188.0,268.5,427.0,185.2,297.0,451.6,21.5,13.6,2213.3,2213.4,1177.7,0.5321,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1976,8.9,112.9,168.0,229.3,210.7,506.3,375.4,357.4,177.5,139.7,87.9,45.6,2419.5,2419.6,1416.6,0.5855,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1977,71.2,133.5,209.3,560.2,417.8,543.5,484.7,610.1,311.9,213.5,141.0,77.7,3774.3,3774.3999999999996,1950.2000000000003,0.5167,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1978,37.1,82.2,150.6,216.4,345.6,577.2,357.5,172.4,310.4,133.0,146.1,2.5,2531.0,2531.0,1417.5,0.5601,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1979,47.4,81.6,138.2,158.8,210.3,239.4,665.4,296.9,417.5,409.6,27.4,81.2,2773.6,2773.7,1619.1999999999998,0.5838,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1980,65.6,130.4,251.4,372.0,245.5,530.9,514.1,544.7,367.4,185.4,7.8,0.2,3215.3,3215.4000000000005,1957.1,0.6087,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1981,93.1,136.1,255.2,197.4,285.0,494.9,549.3,360.6,262.6,71.8,29.3,55.5,2790.9,2790.8,1667.3999999999996,0.5975,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1982,6.4,100.4,151.2,335.3,241.4,429.8,593.0,197.0,526.6,82.3,53.8,62.2,2779.5,2779.4,1746.4,0.6283,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1983,65.4,171.1,217.6,351.2,301.9,551.0,563.2,389.9,476.4,191.7,14.9,40.8,3335.3,3335.1,1980.5,0.5938,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1984,98.1,42.8,166.9,389.3,448.7,417.3,671.0,309.2,455.5,184.1,5.7,89.5,3278.0,3278.0999999999995,1853.0,0.5653,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1985,54.1,81.0,255.6,347.1,345.5,506.0,657.8,326.3,502.2,116.6,25.4,48.8,3266.2,3266.4,1992.3,0.6099,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1986,19.3,90.1,122.8,335.3,101.8,402.5,453.7,355.3,387.6,176.6,36.6,14.0,2495.6,2495.6,1599.1,0.6408,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1987,3.7,72.5,147.7,352.0,230.8,501.5,754.9,558.8,646.6,101.1,24.1,39.6,3433.2,3433.2999999999993,2461.8,0.717,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1988,50.9,118.3,250.7,278.9,535.9,287.0,868.1,815.6,486.3,416.4,34.2,13.1,4155.3,4155.4,2457.0,0.5913,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1989,52.6,171.9,92.9,388.7,239.7,484.2,640.7,305.3,526.5,281.7,77.9,19.6,3281.6,3281.7,1956.7,0.5962,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1990,54.8,112.4,149.0,289.9,366.2,857.2,534.0,352.8,625.5,240.6,2.0,19.7,3604.0,3604.1,2369.5,0.6574,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1991,24.9,86.0,110.7,193.3,423.7,608.3,607.7,603.4,484.5,189.0,22.2,80.8,3434.4,3434.5000000000005,2303.9,0.6708,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1992,33.2,128.9,184.6,196.4,239.2,522.9,557.2,294.3,328.2,201.5,11.5,8.9,2707.0,2706.7999999999997,1702.6,0.629,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1993,95.7,125.4,134.4,130.6,408.3,569.5,619.2,691.9,323.1,228.6,14.7,7.5,3348.9,3348.9,2203.7,0.658,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1994,48.2,72.6,215.3,232.1,382.9,416.1,233.0,280.2,225.0,161.6,14.1,6.2,2287.4,2287.2999999999997,1154.3,0.5047,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1995,20.6,79.9,84.3,198.8,363.9,686.9,714.5,328.8,425.1,82.4,51.0,32.6,3068.8,3068.8,2155.3,0.7023,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1996,35.7,56.2,163.6,171.4,398.2,316.2,593.0,372.1,191.2,212.5,9.1,1.4,2520.5,2520.6,1472.5000000000002,0.5842,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1997,26.2,68.5,158.5,94.7,212.6,548.0,395.2,237.0,403.5,58.5,45.9,26.3,2274.9,2274.9,1583.7,0.6962,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1998,26.7,78.8,193.6,125.0,275.0,839.8,823.8,807.0,236.8,187.2,20.5,2.5,3616.7,3616.7,2707.4,0.7486,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,1999,7.9,6.1,40.4,159.6,343.2,450.0,376.9,438.1,254.0,207.9,28.3,4.3,2316.6,2316.7000000000003,1519.0,0.6557,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2000,54.1,47.1,139.9,293.8,267.2,459.8,395.4,387.4,407.4,81.3,53.9,9.6,2596.8,2596.9000000000005,1650.0,0.6354,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2001,53.1,66.6,134.9,229.9,195.6,277.2,302.6,279.9,288.1,173.8,19.3,14.9,2036.0,2035.9,1147.8,0.5638,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2002,74.2,37.2,126.3,248.2,197.1,396.8,604.0,290.7,257.9,94.0,45.0,17.9,2389.2,2389.3,1549.4,0.6485,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2003,22.9,83.2,109.6,182.0,173.5,424.3,645.3,327.2,259.9,182.6,25.0,16.2,2451.8,2451.7,1656.6999999999998,0.6757,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2004,38.0,39.1,175.5,210.2,298.7,402.9,654.3,243.0,278.5,184.8,5.6,15.2,2545.7,2545.7999999999997,1578.6999999999998,0.6201,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2005,48.4,167.6,229.5,195.3,179.8,269.3,430.8,400.0,243.6,139.3,28.6,3.3,2335.5,2335.5,1343.6999999999998,0.5753,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2006,6.0,103.7,63.3,202.7,321.7,520.4,382.2,227.6,263.2,77.2,69.7,21.7,2259.6,2259.399999999999,1393.3999999999999,0.6167,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2007,13.4,97.4,48.1,292.4,250.4,530.2,761.0,364.6,529.3,102.6,24.3,6.9,3020.7,3020.6000000000004,2185.1000000000004,0.7234,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2008,76.7,39.7,122.6,192.4,185.0,423.6,456.1,439.3,189.7,115.1,1.7,2.6,2244.4,2244.4999999999995,1508.7,0.6722,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2009,18.0,92.8,72.1,132.7,189.9,259.1,329.9,370.3,152.5,82.9,33.9,15.9,1749.9,1750.0000000000002,1111.8,0.6353,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2010,0.6,13.2,237.8,466.9,312.7,509.9,378.0,321.5,444.2,97.7,58.9,14.2,2855.7,2855.5999999999995,1653.6000000000001,0.5791,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2011,40.0,51.3,174.5,240.8,219.6,288.4,531.4,277.6,286.7,51.9,16.2,15.2,2193.7,2193.5999999999995,1384.1000000000001,0.631,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2012,57.8,35.8,134.2,403.4,187.4,645.8,638.9,316.0,724.9,248.1,22.0,26.2,3440.3,3440.4999999999995,2325.6,0.6759,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2013,18.5,40.5,115.1,175.1,335.8,290.0,329.6,230.2,316.1,164.1,13.3,14.6,2042.9,2042.8999999999999,1165.9,0.5707,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2014,19.0,101.9,80.3,86.7,299.0,415.8,392.4,599.6,343.0,35.1,20.1,10.2,2403.2,2403.0999999999995,1750.8000000000002,0.7286,2729.26,1766.2900000000002,0.6434599999999999
ARUNACHAL PRADESH,2015,30.8,47.5,97.5,287.1,238.9,637.9,329.3,595.5,374.2,65.2,33.8,29.8,2767.5,2767.5,1936.9,0.6999,2729.26,1766.2900000000002,0.6434599999999999
ASSAM & MEGHALAYA,1901,27.1,19.5,30.6,223.0,207.0,524.9,430.6,464.1,291.4,163.7,115.6,1.2,2498.6,2498.6999999999994,1711.0,0.6848,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1902,9.3,10.2,105.6,350.0,262.1,620.7,510.8,536.0,441.3,97.0,7.8,1.3,2952.1,2952.1000000000004,2108.8,0.7143,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1903,19.9,25.4,103.6,140.6,206.6,607.4,362.7,551.9,306.4,159.5,59.3,1.3,2544.7,2544.6000000000004,1828.4,0.7185,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1904,11.1,56.1,51.9,457.1,375.2,385.7,477.6,438.8,245.9,115.9,46.4,2.5,2664.1,2664.2000000000007,1548.0,0.581,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1905,19.9,16.9,137.9,213.0,275.5,521.7,439.1,649.1,276.0,200.0,16.8,24.8,2790.6,2790.7000000000003,1885.9,0.6758,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1906,9.7,59.2,88.4,263.5,271.3,388.4,541.8,585.9,264.2,165.7,24.9,0.2,2663.4,2663.1999999999994,1780.3,0.6685,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1907,55.8,37.2,109.7,254.8,213.7,509.8,578.9,304.2,401.0,37.6,4.8,13.8,2521.1,2521.3,1793.9,0.7115,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1908,16.2,25.1,20.7,176.6,332.7,390.8,477.2,339.4,403.4,91.9,3.8,0.0,2277.8,2277.8,1610.8000000000002,0.7072,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1909,19.0,8.9,4.4,195.0,310.4,639.4,345.0,445.2,216.4,162.4,24.6,6.3,2377.0,2377.0,1646.0,0.6925,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1910,9.2,32.1,152.8,211.5,274.6,582.5,738.3,418.3,247.8,199.7,16.2,4.3,2887.3,2887.3,1986.8999999999999,0.6882,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1911,74.2,19.0,93.0,234.0,431.7,534.0,618.6,417.1,387.8,257.4,26.3,3.0,3096.2,3096.1000000000004,1957.4999999999998,0.6322,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1912,9.0,57.8,126.1,301.0,250.2,482.7,567.0,453.4,236.8,181.5,68.4,9.5,2743.5,2743.4,1739.8999999999999,0.6342,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1913,11.9,90.2,118.4,334.2,392.3,458.6,438.0,354.0,279.2,227.7,10.4,45.6,2760.5,2760.4999999999995,1529.8,0.5542,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1914,6.3,79.1,69.9,219.6,317.9,403.9,396.4,472.9,292.3,67.6,10.6,7.4,2343.8,2343.9,1565.4999999999998,0.6679,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1915,9.3,58.9,74.4,201.9,662.9,509.1,738.2,529.1,258.8,108.2,10.0,4.4,3165.1,3165.2,2035.2,0.643,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1916,20.0,28.0,118.4,227.9,340.6,367.3,475.3,430.7,308.8,244.9,32.8,6.3,2601.1,2601.0000000000005,1582.1,0.6083,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1917,12.8,91.6,38.7,168.8,206.2,584.7,472.8,346.3,313.7,236.6,46.4,1.4,2519.9,2520.0,1717.5,0.6815,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1918,4.6,16.1,125.5,152.2,287.4,659.4,805.0,604.8,373.2,70.7,6.8,1.1,3106.8,3106.7999999999997,2442.3999999999996,0.7861,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1919,13.1,12.4,22.6,162.1,266.9,485.5,459.0,249.1,441.6,185.7,42.5,3.6,2344.2,2344.0999999999995,1635.1999999999998,0.6976,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1920,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.6,2623.7000000000003,1737.6999999999998,0.6623,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1921,35.1,20.3,134.1,324.6,414.8,604.9,542.2,429.4,333.2,142.1,8.5,10.3,2999.7,2999.5,1909.7,0.6367,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1922,16.6,4.9,77.8,168.7,233.1,548.9,418.4,379.4,265.6,129.9,9.3,9.4,2261.9,2262.0000000000005,1612.2999999999997,0.7128,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1923,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.6,2440.3999999999996,1592.1,0.6524,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1924,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.4,2691.6,1862.9,0.6921,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1925,26.4,21.5,53.8,278.3,602.2,330.8,411.1,400.7,322.3,89.5,13.7,0.2,2550.5,2550.4999999999995,1464.9,0.5744,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1926,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.7,2511.5999999999995,1679.7,0.6688,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1927,33.8,60.5,66.0,265.2,238.4,573.9,447.7,366.4,549.8,161.2,29.8,0.2,2793.1,2792.8999999999996,1937.8,0.6938,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1928,8.3,21.1,61.0,138.9,446.5,420.6,428.1,448.2,343.5,294.8,21.6,1.5,2634.3,2634.1,1640.4,0.6228,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1929,83.9,3.8,84.1,321.7,570.2,643.4,385.0,333.2,292.8,196.0,17.6,22.1,2953.8,2953.7999999999997,1654.4,0.5601,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1930,18.0,41.0,99.8,199.4,209.8,686.9,287.8,438.5,299.1,149.9,114.4,6.2,2550.7,2550.8,1712.3000000000002,0.6713,2500.726666666667,1694.4833333333333,0.67754
ASSAM & MEGHALAYA,1931,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,2800.1,1872.4,0.6687,2500.726666666667,1694.4833333333333,0.67754
