train_number,train_name,train_type,source_code,dest_code,running_days,total_route_distance_km,total_halts
53402,Malda Town- Sahibganj Passenger,Pass,MLDT,SBG,"SUN,MON,TUE,WED,THU,FRI,SAT",106,13
53403,Rampurhat Gaya Passenger,Pass,RPH,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",435,50
53406,Sahibganj- Rampurhat Passenger,Pass,SBG,RPH,"SUN,MON,TUE,WED,THU,FRI,SAT",133,22
53412,Sahibganj Barharwa Passenger,Pass,SBG,BHW,"SUN,MON,TUE,WED,THU,FRI,SAT",53,10
53417,Barddhaman MaldaTown Passenger,Pass,BWN,MLDT,"SUN,MON,TUE,WED,THU,FRI,SAT",233,39
53418,Malda Town Barddhaman Passenger,Pass,MLDT,BWN,"SUN,MON,TUE,WED,THU,FRI,SAT",233,39
53551,Jasidih-Dumka Passenger,Pass,JSME,DUMK,"MON,TUE,WED,THU,FRI,SAT",72,9
53553,Jasidih-Dumka Passenger,Pass,JSME,DUMK,"SUN,MON,TUE,WED,THU,FRI,SAT",72,9
53567,asansol jhajha mEMU,Pass,ASN,JAJ,"SUN,MON,TUE,WED,THU,FRI,SAT",155,20
11055,MUMBAI LTT - GORAKHPUR Exp,Exp,LTT,GKP,"SUN,MON,WED,FRI",1733,236
11107,Gwalior-Varanasi Bundelkhand Express,Exp,GWL,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",624,67
15270,AHMEDABAD - MUZAFFARPUR Jan Sadharan Exp,Exp,ADI,MFP,SAT,1752,285
16519,JOLARPETTAI - BANGALORE Exp,Exp,JTJ,SBC,"SUN,MON,TUE,WED,THU,FRI,SAT",145,22
32252,Dankuni Sealdah Local,MEMU,DKAE,SDAH,"SUN,MON,TUE,WED,THU,FRI,SAT",22,10
51253,Amla Chhindwara Passenger,Pass,AMLA,CWA,"SUN,MON,TUE,WED,THU,FRI,SAT",115,15
51882,Agra Gwalior Fast Passenger,Pass,AGC,GWL,"SUN,MON,TUE,WED,THU,FRI,SAT",118,14
52173,Gwalior Sabalgarh Passenger,Pass,GWL,SBL,"SUN,MON,TUE,WED,THU,FRI,SAT",92,16
53442,Bhagalpur Mandar Hill Passenger,Pass,BGP,MDLE,"MON,TUE,WED,THU,FRI,SAT",0,12
53481,Tinpahar Rajmahal Pass,Pass,TPH,RJL,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53482,Rajmahal Tinpahar Passenger,Pass,RJL,TPH,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53483,Tinpahar Rajmahal Pass,Pass,TPH,RJL,"SUN,MON,TUE,WED,THU,FRI,SAT",11,3
53484,Rajmahal Tinpahar Passenger,Pass,RJL,TPH,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53485,Tinpahar Rajmahal Pass,Pass,TPH,RJL,"SUN,MON,TUE,WED,THU,FRI,SAT",11,3
53487,Tinpahar Rajmahal Pass,Pass,TPH,RJL,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53490,Rajmahal Tinpahar Passenger,Pass,RJL,TPH,"SUN,MON,TUE,WED,THU,FRI,SAT",11,3
53491,Tinpahar Rajmahal Pass,Pass,TPH,RJL,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53492,Rajmahal Tinpahar Passenger,Pass,RJL,TPH,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53493,Tinpahar Rajmahal Pass,Pass,TPH,RJL,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53494,Rajmahal-Teenpahar Pass.,Pass,RJL,TPH,"SUN,MON,TUE,WED,THU,FRI,SAT",11,2
53511,Madhupur Giridih Pass,Pass,MDP,GRD,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
53512,GIRIDIH MADHUPUR PASS,Pass,GRD,MDP,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
53513,MADHUPUR GIRIDIH PASS,Pass,MDP,GRD,"SUN,MON,TUE,WED,THU,FRI,SAT",36,7
53514,Giridih-Madhupur Passenger,Pass,GRD,MDP,"SUN,MON,TUE,WED,THU,FRI,SAT",36,7
53517,MADHUPUR GIRIDIH PASS,Pass,MDP,GRD,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
53518,GIRIDIH MADHUPUR PASS,Pass,GRD,MDP,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
53519,MADHUPUR GIRIDIH PASS,Pass,MDP,GRD,"SUN,MON,TUE,WED,THU,FRI,SAT",38,7
53520,Giridih-Madhupur Passenger,Pass,GRD,MDP,"SUN,MON,TUE,WED,THU,FRI,SAT",36,7
53547,Andal-Jasidih Passenger,Pass,UDL,STN,"SUN,MON,TUE,WED,THU,FRI,SAT",34,6
53548,Jasidih Andal Passenger,Pass,JSME,UDL,"SUN,MON,TUE,WED,THU,FRI,SAT",136,19
53552,Dumka-Jasidih Passenger,Pass,DUMK,JSME,"MON,TUE,WED,THU,FRI,SAT",72,9
53554,Dumka-Jasidih Passenger,Pass,DUMK,JSME,"MON,TUE,WED,THU,FRI,SAT",72,9
53602,Dehri On Sone Gaya Passenger,Pass,DOS,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",85,13
53603,Gaya Dehri On Sone Passenger,Pass,GAYA,DOS,"SUN,MON,TUE,WED,THU,FRI,SAT",85,13
53604,Dehri-on-Sone Gaya Passenger,Pass,DOS,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",85,13
53607,Gaya Dehri on Sone Passenger,Pass,GAYA,DOS,"SUN,MON,TUE,WED,THU,FRI,SAT",85,14
53641,Dildarnagar Mughal Sarai Passenger,Pass,DLN,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",58,9
53643,Dildarnagar Tarighat Passenger,Pass,DLN,TRG,"SUN,MON,TUE,WED,THU,FRI,SAT",19,4
53644,Tarighat Dildarnagar Passenger,Pass,TRG,DLN,"SUN,MON,TUE,WED,THU,FRI,SAT",19,4
53645,Dildarnagar Tarighat Passenger,Pass,DLN,TRG,"SUN,MON,TUE,WED,THU,FRI,SAT",19,4
53646,Tarighat Dildarnagar Passenger,Pass,TRG,DLN,"SUN,MON,TUE,WED,THU,FRI,SAT",19,4
53647,Dildarnagar Tarighat Passenger,Pass,DLN,TRG,"SUN,MON,TUE,WED,THU,FRI,SAT",19,2
54001,Tilak Bridge Rohtak Shuttle,Pass,TKJ,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",73,20
54002,Rohtak Tilak Bridge Passenger,Pass,ROK,TKJ,"SUN,MON,TUE,WED,THU,FRI,SAT",73,20
54011,Rewari Passenger,Pass,TKJ,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",86,24
54012,Rewari Tilak Bridge Passenger,Pass,RE,TKJ,"SUN,MON,TUE,WED,THU,FRI,SAT",86,24
54022,Tilak Bridge Delhi Bulandshahr Passenger,Pass,TKJ,BSC,"SUN,MON,TUE,WED,THU,FRI,SAT",124,20
57517,Hyderabad-Tandur Passenger,Pass,HYB,TDU,"SUN,MON,TUE,WED,THU,FRI,SAT",116,25
19916,Ahmedabad Mahesana InterCity,Exp,ADI,MSH,"SUN,MON,TUE,WED,THU,FRI,SAT",69,20
53036,Barharwa Azimganj Passenger,Pass,BHW,AZ,"SUN,MON,TUE,WED,THU,FRI,SAT",94,21
53609,Dehri on Sone Mughal Sarai Passenger,Pass,DOS,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",120,18
53611,Barwadih Dehri on Sone Passenger,Pass,BRWD,DOS,"SUN,MON,TUE,WED,THU,FRI,SAT",164,23
53612,Dehri on Sone Barwadih Passenger,Pass,DOS,BRWD,"SUN,MON,TUE,WED,THU,FRI,SAT",164,23
53614,Mughal Sarai Gaya Fast Passenger,Pass,MGS,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",205,30
53616,GAYA JAMALPUR PASS,Pass,GAYA,JMP,"SUN,MON,TUE,WED,THU,FRI,SAT",183,20
53623,JHAJHA - GAYA Passenger,Pass,JAJ,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",182,44
53624,GAYA - JHAJHA Passenger,Pass,GAYA,JAJ,"SUN,MON,TUE,WED,THU,FRI,SAT",182,42
53625,Kiul Gaya Passenger,Pass,KIUL,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",129,12
53626,Gaya Kiul Passenger,Pass,GAYA,KIUL,"SUN,MON,TUE,WED,THU,FRI,SAT",129,12
53627,Kiul Gaya Passenger,Pass,KIUL,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",129,12
53628,Gaya Kiul Passenger,Pass,GAYA,KIUL,"SUN,MON,TUE,WED,THU,FRI,SAT",129,12
53629,Kiul Gaya Passenger,Pass,KIUL,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",129,16
53630,Gaya Kiul Passenger,Pass,GAYA,KIUL,"SUN,MON,TUE,WED,THU,FRI,SAT",129,12
53631,Kiul Gaya Passenger,Pass,KIUL,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",129,14
53632,Gaya Kiul Passenger,Pass,GAYA,KIUL,"SUN,MON,TUE,WED,THU,FRI,SAT",129,12
53642,Mughal Sarai Dildarnagar Passenger,Pass,MGS,DLN,"SUN,MON,TUE,WED,THU,FRI,SAT",58,9
53648,Tarighat Dildarnagar Passenger,Pass,TRG,DLN,"SUN,MON,TUE,WED,THU,FRI,SAT",19,2
53653,Patna Gaya Passenger,Pass,PNBE,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",92,29
53654,Gaya Patna Passenger MEMU,Pass,GAYA,PNBE,"SUN,MON,TUE,WED,THU,FRI,SAT",92,30
53659,Patna-Sasaram Passenger,Pass,PNBE,SSM,"SUN,MON,TUE,WED,THU,FRI,SAT",146,21
54003,H Nizamuddin Kosi Kalan,Pass,KSV,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",93,12
54004,H Nizamuddin Kosi Kalan,Pass,NZM,KSV,"SUN,MON,TUE,WED,THU,FRI,SAT",93,12
54006,JIND - ROHTAK Passenger (UnReserved),Pass,JIND,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",141,27
54007,ROHTAK - PANIPAT - JIND Passenger (UnReserved),Pass,ROK,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",141,27
54008,JIND - ROHTAK PASSENGER,Pass,JIND,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",141,25
54009,JIND - ROHTAK PASSENGER,Pass,ROK,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",141,25
54013,Rohtak Bhiwani Passenger,Pass,ROK,BNW,"SUN,MON,TUE,WED,THU,FRI,SAT",49,7
54014,Bhiwani Rohtak Passenger,Pass,BNW,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",49,7
54015,Rohtak Bhiwani Passenger,Pass,ROK,BNW,"SUN,MON,TUE,WED,THU,FRI,SAT",49,7
54016,Bhiwani Rohtak Passenger,Pass,BNW,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",49,7
54018,Bhiwani Rohtak Passenger,Pass,BNW,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",49,7
54021,Tilak Bridge Passenger,Pass,BSC,NDLS,"SUN,MON,TUE,WED,THU,FRI,SAT",101,18
54023,Rohtak Jind Passenger,Pass,ROK,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",57,9
54024,Jind Delhi Passenger,Pass,JIND,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",127,25
54043,Jind Sirsa Passenger,Pass,JIND,SSA,"SUN,MON,TUE,WED,THU,FRI,SAT",245,29
54044,Sirsa Jind Passenger,Pass,SSA,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",245,29
54045,Jind Firozpur Passenger,Pass,JIND,FZR,"SUN,MON,TUE,WED,THU,FRI,SAT",258,36
54046,Jind Firozpur Passenger,Pass,FZR,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",258,36
54051,Ludhiana Firozpur Passenger,Pass,LDH,FZR,"SUN,MON,TUE,WED,THU,FRI,SAT",124,17
54052,Ludhiana Firozpur Passenger,Pass,FZR,LDH,"SUN,MON,TUE,WED,THU,FRI,SAT",124,17
54053,Jakhal Ludhiana Passenger,Pass,JHL,LDH,"SUN,MON,TUE,WED,THU,FRI,SAT",129,18
54054,Ludhiana Jakhal Passenger,Pass,LDH,JHL,"SUN,MON,TUE,WED,THU,FRI,SAT",129,18
54077,Bareilly Delhi Passenger,Pass,BE,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",274,47
54078,Shajahanpur Passenger Slip Ex Bareilly,Pass,DLI,BE,"SUN,MON,TUE,WED,THU,FRI,SAT",274,47
54091,Najibabad Kotdwara Pass,Pass,NBD,KTW,"SUN,MON,TUE,WED,THU,FRI,SAT",24,3
54104,Mughal Sarai Allahabad Passenger,Pass,ALD,CAR,"SUN,MON,TUE,WED,THU,FRI,SAT",120,17
54031,DELHI - JIND PASSENGER,Pass,DLI,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",127,25
54032,JIND - DELHI PASSENGER,Pass,JIND,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",127,25
54033,OLD DELHI - NARWANA Pass,Pass,DLI,NRW,"SUN,MON,TUE,WED,THU,FRI,SAT",127,29
54034,JIND - DELHI Pass,Pass,JIND,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",127,25
54035,DELHI - JAKHAL PASSENGER,Pass,DLI,JHL,"SUN,MON,TUE,WED,THU,FRI,SAT",199,35
54036,JAKHAL - DELHI PASSENGER,Pass,JHL,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",199,35
54037,Kurukshetra Jind Passenger,Pass,KKDE,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54038,Jind Kurukshetra Passenger,Pass,JIND,KKDE,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54039,Kurukshetra Jind Passenger,Pass,KKDE,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54040,Jind Kurukshetra Passenger,Pass,JIND,KKDE,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54041,Kurukshetra Jind Passenger,Pass,KKDE,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54042,Jind Kurukshetra Passenger,Pass,JIND,KKDE,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54047,Jind Kurukshetra Passenger,Pass,KKDE,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",126,10
54048,Jind Nrw Kurukshetra Passenger,Pass,JIND,KKDE,"SUN,MON,TUE,WED,THU,FRI,SAT",126,17
54049,ROHTAK - JIND PASSENGER,Pass,ROK,JIND,"SUN,MON,TUE,WED,THU,FRI,SAT",141,25
54050,ROHTAK - JIND PASSENGER,Pass,JIND,ROK,"SUN,MON,TUE,WED,THU,FRI,SAT",141,25
54055,Moradabad Delhi Passenger,Pass,MB,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",164,28
54057,Delhi Shamli Passenger,Pass,DLI,SMQL,"SUN,MON,TUE,WED,THU,FRI,SAT",94,23
54058,Shamli Delhi Passenger,Pass,SMQL,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",94,22
54059,Delhi Shamli Passenger,Pass,DLI,SMQL,"SUN,MON,TUE,WED,THU,FRI,SAT",94,22
54060,Shamli Delhi Passenger,Pass,SMQL,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",94,22
54071,Hoshiarpur Jalandhar DMU,Pass,HSX,JUC,"SUN,MON,TUE,WED,THU,FRI,SAT",43,7
54072,Jalandhar Hoshiarpur DMU,Pass,JUC,HSX,"SUN,MON,TUE,WED,THU,FRI,SAT",43,7
54075,Sitapur Delhi Passenger,Pass,SPC,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",409,64
54076,Delhi - Sitapur Cant Passenger,Pass,DLI,SPC,"SUN,MON,TUE,WED,THU,FRI,SAT",409,64
54085,Delhi Rewari Pass,Pass,DLI,RE,"SUN,MON,TUE,WED,THU,FRI,SAT",82,22
54086,Rewari Delhi Pass,Pass,RE,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",82,22
54102,Kanpur Allahabad Passenger,Pass,CNB,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",214,30
54105,Mughalsarai Allahabad Passenger,Pass,MGS,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",152,21
54106,Allahabad Mughal Sarai Passenger,Pass,ALD,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",152,21
54107,Allahabad Jaunpur Passenger,Pass,ALD,JNU,"SUN,MON,TUE,WED,THU,FRI,SAT",113,19
54108,Allahabad Jaunpur Passenger,Pass,JNU,ALD,"SUN,MON,TUE,WED,THU,FRI,SAT",113,19
54109,Mughal Sarai Faizabad Passenger,Pass,MGS,FD,"SUN,MON,TUE,WED,THU,FRI,SAT",223,35
54157,Jhansi Kanpur Passenger,Pass,JHS,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",222,26
54158,Kanpur Jhansi Passenger,Pass,CNB,JHS,"SUN,MON,TUE,WED,THU,FRI,SAT",214,26
54160,Banda Jhansi Passenger,Pass,BNDA,JHS,"SUN,MON,TUE,WED,THU,FRI,SAT",191,19
54192,Kila Hathras Passenger,Pass,HRF,HRS,"SUN,MON,TUE,WED,THU,FRI,SAT",9,2
54193,Hathras Kila Passenger,Pass,HRS,HRF,"SUN,MON,TUE,WED,THU,FRI,SAT",9,2
54221,RBL RAGHURAJ SINGH PASS,Pass,RBL,RRS,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
54223,RBL RAGHURAJ SINGH PASS,Pass,RBL,RRS,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
54226,Raibareli Unchahar Passenger,Pass,RBL,UCR,"SUN,MON,TUE,WED,THU,FRI,SAT",38,5
54232,Lucknow-Faizabad Passenger,Pass,LKO,FD,"SUN,MON,TUE,WED,THU,FRI,SAT",127,24
54234,Lucknow Faizabad Passenger,Pass,LKO,FD,"SUN,MON,TUE,WED,THU,FRI,SAT",127,24
54239,Mankapur Faizabad Passenger,Pass,MUR,AY,"SUN,MON,TUE,WED,THU,FRI,SAT",37,5
54243,Mankapur Ayodhya Passenger,Pass,MUR,AY,"SUN,MON,TUE,WED,THU,FRI,SAT",37,5
54251,Lucknow Saharanpur Passenger,Pass,LKO,SRE,"SUN,MON,TUE,WED,THU,FRI,SAT",519,80
54254,Lucknow Pratapgarh,Pass,LKO,PRG,"SUN,MON,TUE,WED,THU,FRI,SAT",225,32
54271,Arrah-Sasaram-Mughal Sarai Passenger,Pass,ARA,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",198,27
53138,Barharwa- Rampurhat Passenger,Pass,BHW,RPH,"SUN,MON,TUE,WED,THU,FRI,SAT",79,13
54110,Faizabad Mughal Sarai Passenger,Pass,FD,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",223,35
54151,Fatehpur Kanpur Passenger,Pass,FTP,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",77,13
54152,Kanpur Fatehpur Passenger,Pass,CNB,FTP,"SUN,MON,TUE,WED,THU,FRI,SAT",77,13
54153,Rae Bareli Kanpur Passenger,Pass,RBL,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",167,22
54154,Kanpur Rae Bareli Passenger,Pass,CNB,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",167,22
54155,Manikpur Kanpur Passenger,Pass,MKP,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",267,30
54156,Kanpur Manikpur Passenger,Pass,CNB,MKP,"SUN,MON,TUE,WED,THU,FRI,SAT",259,30
54211,Rae Bareli Kanpur Passenger,Pass,RBL,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",127,19
54212,Kanpur Rae Bareli Passenger,Pass,CNB,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",189,25
54222,Lalganj Dalmau Rai Bareli Passenger,Pass,RRS,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
54224,LalGanj Rae Bareli Passenger,Pass,RRS,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",56,8
54225,Unchahar Raebareli Shuttle,Pass,UCR,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",38,5
54227,Unchahar Raebareli Shuttle,Pass,UCR,RBL,"SUN,MON,TUE,WED,THU,FRI,SAT",38,5
54228,Raibareli Unchahar Passenger,Pass,RBL,UCR,"SUN,MON,TUE,WED,THU,FRI,SAT",38,5
54233,Faizabad Lucknow Passenger,Pass,FD,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",127,24
54237,Mankapur Ayodhya Passenger,Pass,MUR,FD,"SUN,MON,TUE,WED,THU,FRI,SAT",43,7
54238,Faizabad Mankapur Passenger,Pass,FD,MUR,"SUN,MON,TUE,WED,THU,FRI,SAT",43,7
54240,Ayodhya Mankapur Passenger,Pass,AY,MUR,"SUN,MON,TUE,WED,THU,FRI,SAT",37,5
54244,Ayodhya Mankapur Passenger,Pass,AY,MUR,"SUN,MON,TUE,WED,THU,FRI,SAT",37,5
54252,Saharanpur Lucknow Passenger,Pass,SRE,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",520,80
54253,Prayag Ghat Lucknow Passenger,Pass,PRG,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",225,32
54255,VARANASI - LUCKNOW PASSENGER,Pass,BSB,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",257,43
54256,LUCKNOW - VARANASI PASSENGER,Pass,LKO,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",301,42
54262,Mughal Sarai Jaunpur Passenger,Pass,JNU,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",57,11
54263,Varanasi Sultanpur Passenger,Pass,BSB,SLN,"SUN,MON,TUE,WED,THU,FRI,SAT",155,23
54264,Sultanpur Varanasi Passenger,Pass,SLN,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",155,23
54265,Varanasi Sultanpur Passenger,Pass,BSB,SLN,"SUN,MON,TUE,WED,THU,FRI,SAT",155,23
54266,Sultanpur Varanasi Passenger,Pass,SLN,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",155,23
54267,Mughal Sarai Varanasi Passenger,Pass,MGS,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",17,4
54270,Varanasi Mughal Sarai Passenger,Pass,BSB,MGS,"SUN,MON,TUE,WED,THU,FRI,SAT",17,4
54273,Arrah Sasaram Passenger,Pass,ARA,SSM,"SUN,MON,TUE,WED,THU,FRI,SAT",98,13
54274,Sasaram Arrah Passenger,Pass,SSM,ARA,"SUN,MON,TUE,WED,THU,FRI,SAT",98,13
54293,Partapgarh Lucknow Passenger,Pass,PBH,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",173,25
54294,Lucknow Partapgarh Passenger,Pass,LKO,PBH,"SUN,MON,TUE,WED,THU,FRI,SAT",173,25
54303,Delhi Kalka Passenger,Pass,DLI,KLK,"SUN,MON,TUE,WED,THU,FRI,SAT",302,42
54304,Kalka Delhi Passenger,Pass,KLK,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",337,47
54310,Rewari Delhi Passenger,Pass,RE,DLI,"SUN,MON,TUE,WED,THU,FRI,SAT",82,22
54328,Shahjehanpur Sitapur Passenger,Pass,SPN,SCC,"SUN,MON,TUE,WED,THU,FRI,SAT",92,12
54329,Balamau Shahjahanpur Passenger,Pass,BLM,SPN,"SUN,MON,TUE,WED,THU,FRI,SAT",96,14
54330,Shahjehanpur Balamu Passenger,Pass,SPN,BLM,"SUN,MON,TUE,WED,THU,FRI,SAT",96,14
54331,Lucknow Balamau Passenger,Pass,LKO,BLM,"SUN,WED",69,10
54332,Balamu Lucknow Passenger,Pass,BLM,LKO,"MON,THU",69,10
54334,Lucknow Varanasi Passenger,Pass,LKO,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",347,49
54351,Aligarh Bareilly Passenger,Pass,ALJN,BE,"SUN,MON,TUE,WED,THU,FRI,SAT",167,27
54352,Bareilly Aligarh Passenger,Pass,BE,ALJN,"SUN,MON,TUE,WED,THU,FRI,SAT",160,27
54466,TUNDLA - FARRUKHABAD PASSENGER,Pass,TDL,FBD,"SUN,MON,TUE,WED,THU,FRI,SAT",389,21
12285,Secunderabad- Hazrat Nizamuddin Duronto Express,Drnt,SC,NZM,"SUN,MON,TUE,WED,THU,FRI,SAT",1660,187
12918,Gujarat Sampark Kranti Express,SKr,NZM,ADI,TUE,1085,138
17002,Secunderabad Sainagar Shirdi Express,Exp,SC,SNSI,"SUN,FRI",776,84
17050-Slip,Machilipatnam Express Slip,Exp,SC,MUGR,"SUN,MON,TUE,WED,THU,FRI,SAT",331,36
22111,Bhusaval Nagpur (Triweekly) Express,SF,BSL,NGP,"SUN,WED,FRI",604,69
47172,Secunderabad Falaknuma MMTS,Hyd,SC,FM,"SUN,MON,TUE,WED,THU,FRI,SAT",14,11
47205,Secunderabad Falaknuma MMTS,Hyd,SC,FM,"SUN,MON,TUE,WED,THU,FRI,SAT",14,11
52253,Gonda Mailani Passenger,Pass,GD,MLN,"SUN,MON,TUE,WED,THU,FRI,SAT",330,26
53411,Barharwa Sahibganj Passenger,Pass,BHW,SBG,"SUN,MON,TUE,WED,THU,FRI,SAT",53,10
53608,Dehri on Sone Gaya Passenger,Pass,DOS,GAYA,"SUN,MON,TUE,WED,THU,FRI,SAT",85,13
54231,Faizabad Lucknow Passenger,Pass,FD,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",127,24
54272,Mughal Sarai-Sasaram-Arrah Passenger,Pass,MGS,ARA,"SUN,MON,TUE,WED,THU,FRI,SAT",198,27
54281,Sultanpur Lucknow Passenger,Pass,SLN,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",140,17
54282,Lucknow Sultanpur Passenger,Pass,LKO,SLN,"SUN,MON,TUE,WED,THU,FRI,SAT",140,17
54283,Sultanpur Lucknow Passenger,Pass,SLN,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",140,17
54284,Lucknow Sultanpur Passenger,Pass,LKO,SLN,"SUN,MON,TUE,WED,THU,FRI,SAT",140,17
54291,Varanasi Partapgarh Passenger,Pass,BSB,PBH,"SUN,MON,TUE,WED,THU,FRI,SAT",128,18
54292,Partapgarh Varanasi Passenger,Pass,PBH,BSB,"SUN,MON,TUE,WED,THU,FRI,SAT",128,59
54301,Hapur Ghaziabad Shuttle,Pass,HPU,GZB,"SUN,MON,TUE,WED,THU,FRI,SAT",37,7
54302,Ghaziabad Hapur Passenger,Pass,GZB,HPU,"SUN,MON,TUE,WED,THU,FRI,SAT",37,7
54312,Moradabad Bareilly Passenger,Pass,MB,BE,"SUN,MON,TUE,WED,THU,FRI,SAT",113,18
54322,Sitapur Cantt Balamau Passenger,Pass,SCC,BLM,"SUN,MON,TUE,WED,THU,FRI,SAT",69,13
54323,BURHWAL - SITAPUR CANT PASSENGER,Pass,BUW,SCC,"SUN,MON,TUE,WED,THU,FRI,SAT",97,11
54324,SITAPUR - BURHWAL Passenger,Pass,SCC,BUW,"SUN,MON,TUE,WED,THU,FRI,SAT",97,14
54325,Sitapur Kanpur DMU,Pass,SCC,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",186,31
54326,KANPUR SITAPUR PASS,Pass,CNB,SCC,"SUN,MON,TUE,WED,THU,FRI,SAT",185,27
54327,Sitapur Shahjehanpur Passenger,Pass,SPC,SPN,"SUN,MON,TUE,WED,THU,FRI,SAT",87,11
54333,Varanasi Lucknow Passenger,Pass,BSB,LKO,"SUN,MON,TUE,WED,THU,FRI,SAT",333,49
54335,Balamau Kanpur Passenger,Pass,BLM,CNB,"SUN,MON,TUE,WED,THU,FRI,SAT",117,19
